time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
24.0658,9,3225,98.85,3228,44.55,0.86,33,42,2.01,1.33,10.0,10.0
24.166,9,3194,96.66,3114,44.57,0.83,32,42,2.01,1.34,10.0,10.0
24.2662,9,2994,94.92,2985,44.56,0.8,32,42,2.03,1.41,10.0,8.13
24.3665,9,2955,90.54,2942,44.55,0.77,33,42,2.02,1.49,10.0,-17.67
24.4669,9,2918,83.46,2942,44.55,0.7,33,42,2.01,1.34,10.0,10.0
24.5671,9,2915,80.21,2928,44.55,0.7,33,42,2.02,1.34,10.0,10.0
24.6673,8,2926,78.85,2928,44.54,0.74,32,42,2.01,1.34,10.0,10.0
24.7675,8,2895,78.72,2885,44.55,0.7,32,42,2.01,1.33,10.0,10.0
24.868,8,2700,78.08,2671,44.56,0.64,33,42,2.04,1.34,10.0,10.0
24.9682,8,2654,72.42,2642,44.55,0.61,32,42,2.02,1.35,10.0,10.0
25.0699,7,2626,67.06,2628,44.55,0.57,33,42,2.03,1.34,10.0,10.0
25.1701,7,2613,64.88,2585,44.55,0.57,32,42,2.02,1.34,10.0,10.0
25.2703,7,2417,63.66,2385,44.55,0.51,33,42,2.01,1.34,10.0,10.0
25.3705,7,2340,60.83,2342,44.56,0.48,33,42,2.01,1.34,10.0,10.0
25.4708,7,2329,55.01,2314,44.56,0.45,33,42,2.0,1.33,10.0,10.0
25.571,7,2332,51.47,2300,44.56,0.48,33,42,1.94,1.32,10.0,10.0
25.6712,6,2304,49.47,2300,44.56,0.48,33,42,2.01,1.33,10.0,10.0
25.7714,6,2243,48.92,2228,44.58,0.45,33,42,2.01,1.33,10.0,10.0
25.8716,6,2083,48.19,2085,44.57,0.41,33,42,2.0,1.32,10.0,10.0
25.9719,6,2020,44.7,1985,44.56,0.38,33,42,1.94,1.31,10.0,10.0
26.0721,5,1960,39.78,1957,44.56,0.35,33,42,2.01,1.32,10.0,10.0
26.1724,5,1946,37.18,1885,44.57,0.32,33,42,2.0,1.32,10.0,10.0
26.2726,5,1743,35.58,1714,44.57,0.28,33,42,2.01,1.32,10.0,10.0
26.3728,5,1661,33.49,1614,44.55,0.25,33,42,2.0,1.32,10.0,10.0
26.473,0,1601,29.04,1571,44.55,0.22,33,42,2.01,1.32,20.0,20.0
